"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3","Time (s) Run #4","Angle, Ch 1+2 (rad) Run #4","Angular Velocity, Ch 1+2 (rad/s) Run #4","Angular Acceleration, Ch 1+2 (rad/s²) Run #4","Position, Ch 1+2 (m) Run #4","Velocity, Ch 1+2 (m/s) Run #4","Acceleration, Ch 1+2 (m/s²) Run #4","Angle, Ch 3+4 (rad) Run #4","Angular Velocity, Ch 3+4 (rad/s) Run #4","Angular Acceleration, Ch 3+4 (rad/s²) Run #4","Position, Ch 3+4 (m) Run #4","Velocity, Ch 3+4 (m/s) Run #4","Acceleration, Ch 3+4 (m/s²) Run #4","Output Voltage (V) Run #4","Output Current (A) Run #4","Time (s) Run #5","Angle, Ch 1+2 (rad) Run #5","Angular Velocity, Ch 1+2 (rad/s) Run #5","Angular Acceleration, Ch 1+2 (rad/s²) Run #5","Position, Ch 1+2 (m) Run #5","Velocity, Ch 1+2 (m/s) Run #5","Acceleration, Ch 1+2 (m/s²) Run #5","Angle, Ch 3+4 (rad) Run #5","Angular Velocity, Ch 3+4 (rad/s) Run #5","Angular Acceleration, Ch 3+4 (rad/s²) Run #5","Position, Ch 3+4 (m) Run #5","Velocity, Ch 3+4 (m/s) Run #5","Acceleration, Ch 3+4 (m/s²) Run #5","Output Voltage (V) Run #5","Output Current (A) Run #5"
2.930,-3.194,-1.164,63.026,-0.0762,-0.028,1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.930,-0.070,-11.054,4.848,-0.0017,-0.264,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.930,3.962,-9.018,-63.026,0.0946,-0.215,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.930,2.670,-17.744,-43.633,0.0637,-0.424,-1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.930,0.995,13.090,-24.241,0.0237,0.312,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
2.940,-3.194,-0.582,58.178,-0.0762,-0.014,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.940,-0.192,-11.054,14.544,-0.0046,-0.264,0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.940,3.875,-9.599,-58.178,0.0925,-0.229,-1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.940,2.496,-18.326,-48.481,0.0596,-0.437,-1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.940,1.134,12.799,-33.937,0.0271,0.306,-0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
2.950,-3.211,0.000,63.026,-0.0767,0.000,1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.950,-0.297,-10.763,19.393,-0.0071,-0.257,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.950,3.770,-10.181,-58.178,0.0900,-0.243,-1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.950,2.304,-18.908,-38.785,0.0550,-0.451,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.950,1.257,12.508,-38.785,0.0300,0.299,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
2.960,-3.194,0.582,67.874,-0.0762,0.014,1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.960,-0.401,-10.472,19.393,-0.0096,-0.250,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.960,3.665,-10.763,-63.026,0.0875,-0.257,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.960,2.112,-19.199,-24.241,0.0504,-0.458,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.960,1.379,11.926,-38.785,0.0329,0.285,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
2.970,-3.194,1.454,67.874,-0.0762,0.035,1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.970,-0.506,-10.472,19.393,-0.0121,-0.250,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.970,3.560,-11.345,-67.874,0.0850,-0.271,-1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.970,1.920,-19.199,-19.393,0.0458,-0.458,-0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.970,1.501,11.636,-33.937,0.0358,0.278,-0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
2.980,-3.176,2.036,63.026,-0.0758,0.049,1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.980,-0.611,-10.181,24.241,-0.0146,-0.243,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.980,3.438,-12.217,-67.874,0.0821,-0.292,-1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.980,1.728,-19.490,-24.241,0.0412,-0.465,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.980,1.606,11.345,-33.937,0.0383,0.271,-0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
2.990,-3.142,2.618,63.026,-0.0750,0.062,1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.990,-0.716,-9.890,29.089,-0.0171,-0.236,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.990,3.316,-12.799,-63.026,0.0792,-0.306,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.990,1.536,-19.780,-29.089,0.0367,-0.472,-0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,2.990,1.728,11.054,-48.481,0.0412,0.264,-1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.000,-3.124,3.200,72.722,-0.0746,0.076,1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.000,-0.803,-9.599,29.089,-0.0192,-0.229,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.000,3.176,-13.381,-58.178,0.0758,-0.319,-1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.000,1.326,-20.071,-24.241,0.0317,-0.479,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.000,1.833,10.472,-63.026,0.0437,0.250,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.010,-3.089,4.072,72.722,-0.0737,0.097,1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.010,-0.908,-9.308,29.089,-0.0217,-0.222,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.010,3.054,-13.963,-53.329,0.0729,-0.333,-1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.010,1.134,-20.362,-14.544,0.0271,-0.486,-0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.010,1.937,9.599,-63.026,0.0462,0.229,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.020,-3.037,4.945,58.178,-0.0725,0.118,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.020,-0.995,-9.018,29.089,-0.0237,-0.215,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.020,2.897,-14.544,-43.633,0.0692,-0.347,-1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.020,0.925,-20.362,-1.776E-13,0.0221,-0.486,-2.776E-15,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.020,2.025,9.018,-43.633,0.0483,0.215,-1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.030,-2.985,5.236,43.633,-0.0712,0.125,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.030,-1.082,-8.727,29.089,-0.0258,-0.208,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.030,2.758,-14.835,-38.785,0.0658,-0.354,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.030,0.716,-20.362,9.696,0.0171,-0.486,0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.030,2.112,8.727,-24.241,0.0504,0.208,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.040,-2.932,5.527,48.481,-0.0700,0.132,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.040,-1.169,-8.436,29.089,-0.0279,-0.201,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.040,2.601,-15.126,-38.785,0.0621,-0.361,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.040,0.524,-20.071,9.696,0.0125,-0.479,0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.040,2.199,8.727,-24.241,0.0525,0.208,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.050,-2.880,6.109,67.874,-0.0687,0.146,1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.050,-1.257,-8.145,29.089,-0.0300,-0.194,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.050,2.461,-15.708,-38.785,0.0587,-0.375,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.050,0.314,-20.071,9.696,0.0075,-0.479,0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.050,2.286,8.436,-43.633,0.0546,0.201,-1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.060,-2.810,6.981,77.570,-0.0671,0.167,1.852,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.060,-1.326,-7.854,29.089,-0.0317,-0.187,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.060,2.286,-15.999,-33.937,0.0546,-0.382,-0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.060,0.122,-20.071,14.544,0.0029,-0.479,0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.060,2.374,7.854,-67.874,0.0567,0.187,-1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.070,-2.740,7.854,67.874,-0.0654,0.188,1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.070,-1.414,-7.563,33.937,-0.0337,-0.181,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.070,2.129,-16.290,-33.937,0.0508,-0.389,-0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.070,-0.087,-19.780,24.241,-0.0021,-0.472,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.070,2.443,6.981,-77.570,0.0583,0.167,-1.852,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.080,-2.653,8.436,48.481,-0.0633,0.201,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.080,-1.484,-7.272,43.633,-0.0354,-0.174,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.080,1.972,-16.581,-38.785,0.0471,-0.396,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.080,-0.279,-19.490,24.241,-0.0067,-0.465,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.080,2.513,6.109,-67.874,0.0600,0.146,-1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.090,-2.566,8.727,33.937,-0.0612,0.208,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.090,-1.553,-6.690,53.329,-0.0371,-0.160,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.090,1.798,-17.162,-38.785,0.0429,-0.410,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.090,-0.471,-19.199,19.393,-0.0112,-0.458,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.090,2.566,5.527,-48.481,0.0612,0.132,-1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.100,-2.478,9.018,29.089,-0.0592,0.215,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.100,-1.623,-6.109,53.329,-0.0387,-0.146,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.100,1.623,-17.453,-33.937,0.0387,-0.417,-0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.100,-0.663,-19.199,19.393,-0.0158,-0.458,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.100,2.618,5.236,-38.785,0.0625,0.125,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.110,-2.391,9.308,33.937,-0.0571,0.222,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.110,-1.676,-5.527,43.633,-0.0400,-0.132,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.110,1.449,-17.744,-24.241,0.0346,-0.424,-0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.110,-0.855,-18.908,24.241,-0.0204,-0.451,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.110,2.670,4.945,-48.481,0.0637,0.118,-1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.120,-2.286,9.599,43.633,-0.0546,0.229,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.120,-1.728,-5.236,33.937,-0.0412,-0.125,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.120,1.274,-18.035,-9.696,0.0304,-0.431,-0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.120,-1.047,-18.617,33.937,-0.0250,-0.444,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.120,2.723,4.363,-67.874,0.0650,0.104,-1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.130,-2.199,10.181,53.329,-0.0525,0.243,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.130,-1.780,-4.945,29.089,-0.0425,-0.118,0.694,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.130,1.082,-18.035,4.848,0.0258,-0.431,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.130,-1.222,-18.326,43.633,-0.0292,-0.437,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.130,2.758,3.491,-77.570,0.0658,0.083,-1.852,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.140,-2.094,10.763,53.329,-0.0500,0.257,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.140,-1.833,-4.654,33.937,-0.0437,-0.111,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.140,0.908,-17.744,4.848,0.0217,-0.424,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.140,-1.414,-17.744,53.329,-0.0337,-0.424,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.140,2.793,2.618,-72.722,0.0667,0.062,-1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.150,-1.972,11.345,43.633,-0.0471,0.271,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.150,-1.868,-4.363,43.633,-0.0446,-0.104,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.150,0.733,-17.744,-4.848,0.0175,-0.424,-0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.150,-1.588,-17.162,58.178,-0.0379,-0.410,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.150,2.810,2.036,-63.026,0.0671,0.049,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.160,-1.868,11.636,33.937,-0.0446,0.278,0.810,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.160,-1.920,-3.782,53.329,-0.0458,-0.090,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.160,0.559,-18.035,-4.848,0.0133,-0.431,-0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.160,-1.745,-16.581,58.178,-0.0417,-0.396,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.160,2.827,1.454,-58.178,0.0675,0.035,-1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.170,-1.745,11.926,24.241,-0.0417,0.285,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.170,-1.955,-3.200,53.329,-0.0467,-0.076,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.170,0.367,-18.035,9.696,0.0087,-0.431,0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.170,-1.920,-15.999,58.178,-0.0458,-0.382,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.170,2.845,0.873,-53.329,0.0679,0.021,-1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.180,-1.623,12.217,14.544,-0.0387,0.292,0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.180,-1.972,-2.618,48.481,-0.0471,-0.062,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.180,0.192,-17.744,19.393,0.0046,-0.424,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.180,-2.077,-15.417,58.178,-0.0496,-0.368,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.180,2.845,0.291,-43.633,0.0679,0.007,-1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.190,-1.501,12.217,4.848,-0.0358,0.292,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.190,-2.007,-2.327,48.481,-0.0479,-0.056,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.190,0.017,-17.453,14.544,4.1667E-4,-0.417,0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.190,-2.217,-14.835,58.178,-0.0529,-0.354,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.190,2.845,0.000,-43.633,0.0679,0.000,-1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.200,-1.379,12.217,4.848,-0.0329,0.292,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.200,-2.025,-1.745,48.481,-0.0483,-0.042,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.200,-0.157,-17.453,4.848,-0.0037,-0.417,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.200,-2.374,-14.254,58.178,-0.0567,-0.340,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.200,2.845,-0.291,-58.178,0.0679,-0.007,-1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.210,-1.257,12.217,14.544,-0.0300,0.292,0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.210,-2.042,-1.164,43.633,-0.0487,-0.028,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.210,-0.332,-17.453,4.848,-0.0079,-0.417,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.210,-2.513,-13.672,58.178,-0.0600,-0.326,1.389,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.210,2.845,-1.164,-72.722,0.0679,-0.028,-1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.220,-1.134,12.508,24.241,-0.0271,0.299,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.220,-2.042,-0.873,38.785,-0.0487,-0.021,0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.220,-0.506,-17.453,19.393,-0.0121,-0.417,0.463,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.220,-2.635,-13.090,63.026,-0.0629,-0.312,1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.220,2.827,-2.036,-67.874,0.0675,-0.049,-1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.230,-1.012,12.799,24.241,-0.0242,0.306,0.579,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.230,-2.059,-0.582,43.633,-0.0492,-0.014,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.230,-0.681,-17.162,38.785,-0.0163,-0.410,0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.230,-2.775,-12.508,72.722,-0.0662,-0.299,1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.230,2.793,-2.618,-53.329,0.0667,-0.062,-1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.240,-0.873,13.090,14.544,-0.0208,0.312,0.347,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.240,-2.059,-2.220E-14,48.481,-0.0492,0.000,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.240,-0.855,-16.581,48.481,-0.0204,-0.396,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.240,-2.897,-11.636,77.570,-0.0692,-0.278,1.852,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.240,2.775,-2.909,-53.329,0.0662,-0.069,-1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.250,-0.750,13.090,4.848,-0.0179,0.312,0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.250,-2.059,0.582,48.481,-0.0492,0.014,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.250,-1.012,-15.999,43.633,-0.0242,-0.382,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.250,-3.002,-10.763,72.722,-0.0717,-0.257,1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.250,2.740,-3.491,-63.026,0.0654,-0.083,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.260,-0.611,13.090,-4.848,-0.0146,0.312,-0.116,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.260,-2.042,0.873,48.481,-0.0487,0.021,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.260,-1.169,-15.708,38.785,-0.0279,-0.375,0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.260,-3.107,-10.181,67.874,-0.0742,-0.243,1.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.260,2.705,-4.363,-63.026,0.0646,-0.104,-1.505,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.270,-0.489,13.090,-9.696,-0.0117,0.312,-0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.270,-2.042,1.454,53.329,-0.0487,0.035,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.270,-1.326,-15.417,43.633,-0.0317,-0.368,1.042,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.270,-3.211,-9.599,72.722,-0.0767,-0.229,1.736,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.270,2.653,-4.945,-48.481,0.0633,-0.118,-1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
3.280,-0.349,12.799,-9.696,-0.0083,0.306,-0.231,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.280,-2.025,2.036,53.329,-0.0483,0.049,1.273,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.280,-1.484,-14.835,48.481,-0.0354,-0.354,1.157,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.280,-3.299,-8.727,77.570,-0.0787,-0.208,1.852,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,3.280,2.601,-5.236,-38.785,0.0621,-0.125,-0.926,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
