"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3","Time (s) Run #4","Angle, Ch 1+2 (rad) Run #4","Angular Velocity, Ch 1+2 (rad/s) Run #4","Angular Acceleration, Ch 1+2 (rad/s²) Run #4","Position, Ch 1+2 (m) Run #4","Velocity, Ch 1+2 (m/s) Run #4","Acceleration, Ch 1+2 (m/s²) Run #4","Angle, Ch 3+4 (rad) Run #4","Angular Velocity, Ch 3+4 (rad/s) Run #4","Angular Acceleration, Ch 3+4 (rad/s²) Run #4","Position, Ch 3+4 (m) Run #4","Velocity, Ch 3+4 (m/s) Run #4","Acceleration, Ch 3+4 (m/s²) Run #4","Output Voltage (V) Run #4","Output Current (A) Run #4","Time (s) Run #5","Angle, Ch 1+2 (rad) Run #5","Angular Velocity, Ch 1+2 (rad/s) Run #5","Angular Acceleration, Ch 1+2 (rad/s²) Run #5","Position, Ch 1+2 (m) Run #5","Velocity, Ch 1+2 (m/s) Run #5","Acceleration, Ch 1+2 (m/s²) Run #5","Angle, Ch 3+4 (rad) Run #5","Angular Velocity, Ch 3+4 (rad/s) Run #5","Angular Acceleration, Ch 3+4 (rad/s²) Run #5","Position, Ch 3+4 (m) Run #5","Velocity, Ch 3+4 (m/s) Run #5","Acceleration, Ch 3+4 (m/s²) Run #5","Output Voltage (V) Run #5","Output Current (A) Run #5"
24.920,-0.820,7.709,18.181,-0.0196,0.184,0.434,0.087,5.091,10.908,0.0021,0.122,0.260,3.996,0.222,24.920,1.047,9.454,-6.060,0.0250,0.226,-0.145,2.007,5.236,-7.272,0.0479,0.125,-0.174,3.996,0.222,24.920,2.199,-3.927,-27.877,0.0525,-0.094,-0.666,1.204,-4.509,-14.544,0.0287,-0.108,-0.347,3.997,0.252,24.920,0.262,9.599,6.928E-12,0.0062,0.229,1.665E-13,0.873,5.672,-2.424,0.0208,0.135,-0.058,3.996,0.222,24.920,1.152,7.127,-10.908,0.0275,0.170,-0.260,1.902,5.236,-6.060,0.0454,0.125,-0.145,3.996,0.227
24.940,-0.663,7.999,14.544,-0.0158,0.191,0.347,0.192,5.381,9.696,0.0046,0.128,0.231,3.996,0.237,24.940,1.239,9.308,-8.484,0.0296,0.222,-0.203,2.094,5.091,-8.484,0.0500,0.122,-0.203,3.996,0.224,24.940,2.112,-4.363,-26.665,0.0504,-0.104,-0.637,1.100,-4.800,-10.908,0.0262,-0.115,-0.260,3.997,0.255,24.940,0.454,9.454,-4.848,0.0108,0.226,-0.116,0.995,5.527,-7.272,0.0237,0.132,-0.174,3.996,0.227,24.940,1.292,6.836,-13.332,0.0308,0.163,-0.318,2.007,5.091,-9.696,0.0479,0.122,-0.231,3.996,0.222
24.960,-0.489,8.290,10.908,-0.0117,0.198,0.260,0.314,5.527,4.848,0.0075,0.132,0.116,3.996,0.215,24.960,1.414,9.163,-12.120,0.0337,0.219,-0.289,2.199,4.945,-12.120,0.0525,0.118,-0.289,3.996,0.233,24.960,2.025,-4.945,-27.877,0.0483,-0.118,-0.666,1.012,-4.945,-8.484,0.0242,-0.118,-0.203,3.996,0.257,24.960,0.646,9.308,-7.272,0.0154,0.222,-0.174,1.100,5.381,-10.908,0.0262,0.128,-0.260,3.996,0.224,24.960,1.431,6.545,-14.544,0.0342,0.156,-0.347,2.112,4.800,-13.332,0.0504,0.115,-0.318,3.996,0.222
24.980,-0.332,8.436,8.484,-0.0079,0.201,0.203,0.419,5.527,1.212,0.0100,0.132,0.029,3.996,0.233,24.980,1.606,8.872,-16.968,0.0383,0.212,-0.405,2.304,4.654,-16.968,0.0550,0.111,-0.405,3.996,0.215,24.980,1.920,-5.527,-27.877,0.0458,-0.132,-0.666,0.908,-5.091,-6.060,0.0217,-0.122,-0.145,3.996,0.257,24.980,0.820,9.163,-8.484,0.0196,0.219,-0.203,1.204,5.091,-13.332,0.0287,0.122,-0.318,3.996,0.221,24.980,1.553,6.254,-14.544,0.0371,0.149,-0.347,2.199,4.509,-14.544,0.0525,0.108,-0.347,3.996,0.227
25.000,-0.157,8.581,6.060,-0.0037,0.205,0.145,0.524,5.527,-1.212,0.0125,0.132,-0.029,3.996,0.222,25.000,1.780,8.436,-19.393,0.0425,0.201,-0.463,2.391,4.218,-19.393,0.0571,0.101,-0.463,3.996,0.233,25.000,1.798,-6.109,-25.453,0.0429,-0.146,-0.608,0.803,-5.236,-3.636,0.0192,-0.125,-0.087,3.996,0.249,25.000,1.012,9.018,-10.908,0.0242,0.215,-0.260,1.309,4.800,-13.332,0.0312,0.115,-0.318,3.996,0.225,25.000,1.676,5.963,-15.756,0.0400,0.142,-0.376,2.286,4.218,-15.756,0.0546,0.101,-0.376,3.996,0.227
25.020,0.017,8.727,3.636,4.1667E-4,0.208,0.087,0.646,5.527,-3.636,0.0154,0.132,-0.087,3.996,0.230,25.020,1.937,7.999,-18.181,0.0462,0.191,-0.434,2.461,3.782,-19.393,0.0587,0.090,-0.463,3.996,0.228,25.020,1.676,-6.545,-23.029,0.0400,-0.156,-0.550,0.698,-5.236,-1.212,0.0167,-0.125,-0.029,3.997,0.260,25.020,1.187,8.727,-13.332,0.0283,0.208,-0.318,1.396,4.509,-10.908,0.0333,0.108,-0.260,3.996,0.231,25.020,1.798,5.672,-18.181,0.0429,0.135,-0.434,2.374,3.927,-18.181,0.0567,0.094,-0.434,3.996,0.224
25.040,0.192,8.727,1.212,0.0046,0.208,0.029,0.750,5.381,-4.848,0.0179,0.128,-0.116,3.996,0.220,25.040,2.094,7.709,-16.968,0.0500,0.184,-0.405,2.548,3.491,-19.393,0.0608,0.083,-0.463,3.996,0.229,25.040,1.536,-6.981,-21.817,0.0367,-0.167,-0.521,0.593,-5.236,1.954E-12,0.0142,-0.125,4.614E-14,3.996,0.256,25.040,1.361,8.436,-15.756,0.0325,0.201,-0.376,1.484,4.363,-9.696,0.0354,0.104,-0.231,3.996,0.216,25.040,1.902,5.236,-20.605,0.0454,0.125,-0.492,2.443,3.491,-20.605,0.0583,0.083,-0.492,3.996,0.223
25.060,0.367,8.727,3.242E-12,0.0087,0.208,7.772E-14,0.855,5.236,-3.636,0.0204,0.125,-0.087,3.996,0.232,25.060,2.251,7.418,-19.393,0.0537,0.177,-0.463,2.601,3.054,-20.605,0.0621,0.073,-0.492,3.996,0.228,25.060,1.396,-7.418,-20.605,0.0333,-0.177,-0.492,0.489,-5.236,-1.954E-12,0.0117,-0.125,-4.580E-14,3.997,0.264,25.060,1.518,8.145,-18.181,0.0362,0.194,-0.434,1.571,4.218,-10.908,0.0375,0.101,-0.260,3.996,0.226,25.060,2.007,4.800,-21.817,0.0479,0.115,-0.521,2.513,3.054,-21.817,0.0600,0.073,-0.521,3.996,0.226
25.080,0.541,8.727,-1.212,0.0129,0.208,-0.029,0.960,5.236,-1.212,0.0229,0.125,-0.029,3.996,0.225,25.080,2.391,6.981,-25.453,0.0571,0.167,-0.608,2.670,2.618,-23.029,0.0637,0.062,-0.550,3.996,0.237,25.080,1.239,-7.854,-16.968,0.0296,-0.187,-0.405,0.384,-5.236,-3.908E-12,0.0092,-0.125,-9.229E-14,3.996,0.252,25.080,1.693,7.709,-20.605,0.0404,0.184,-0.492,1.658,3.927,-14.544,0.0396,0.094,-0.347,3.996,0.227,25.080,2.094,4.363,-21.817,0.0500,0.104,-0.521,2.566,2.618,-21.817,0.0612,0.062,-0.521,3.996,0.228
25.100,0.716,8.727,-4.848,0.0171,0.208,-0.116,1.065,5.236,-1.212,0.0254,0.125,-0.029,3.996,0.225,25.100,2.531,6.400,-31.513,0.0604,0.153,-0.752,2.705,2.182,-24.241,0.0646,0.052,-0.579,3.996,0.220,25.100,1.082,-8.145,-13.332,0.0258,-0.194,-0.318,0.279,-5.236,-3.908E-12,0.0067,-0.125,-9.263E-14,3.997,0.254,25.100,1.833,7.272,-21.817,0.0437,0.174,-0.521,1.728,3.636,-19.393,0.0412,0.087,-0.463,3.996,0.234,25.100,2.182,3.927,-21.817,0.0521,0.094,-0.521,2.618,2.182,-23.029,0.0625,0.052,-0.550,3.996,0.225
25.120,0.890,8.581,-10.908,0.0212,0.205,-0.260,1.169,5.236,-6.060,0.0279,0.125,-0.145,3.996,0.223,25.120,2.653,5.672,-33.937,0.0633,0.135,-0.810,2.758,1.600,-25.453,0.0658,0.038,-0.608,3.996,0.237,25.120,0.908,-8.290,-12.120,0.0217,-0.198,-0.289,0.175,-5.236,1.212,0.0042,-0.125,0.029,3.996,0.259,25.120,1.972,6.836,-24.241,0.0471,0.163,-0.579,1.798,3.200,-24.241,0.0429,0.076,-0.579,3.996,0.221,25.120,2.251,3.491,-21.817,0.0537,0.083,-0.521,2.653,1.745,-25.453,0.0633,0.042,-0.608,3.996,0.231
25.140,1.065,8.290,-16.968,0.0254,0.198,-0.405,1.274,5.091,-13.332,0.0304,0.122,-0.318,3.996,0.230,25.140,2.758,4.945,-32.725,0.0658,0.118,-0.781,2.775,1.164,-25.453,0.0662,0.028,-0.608,3.996,0.228,25.140,0.750,-8.581,-12.120,0.0179,-0.205,-0.289,0.070,-5.236,3.636,0.0017,-0.125,0.087,3.997,0.258,25.140,2.112,6.400,-29.089,0.0504,0.153,-0.694,1.868,2.618,-26.665,0.0446,0.063,-0.637,3.996,0.231,25.140,2.321,3.054,-23.029,0.0554,0.073,-0.550,2.688,1.164,-26.665,0.0642,0.028,-0.637,3.996,0.234
25.160,1.222,7.854,-19.393,0.0292,0.188,-0.463,1.379,4.654,-19.393,0.0329,0.111,-0.463,3.996,0.231,25.160,2.845,4.363,-31.513,0.0679,0.104,-0.752,2.793,0.582,-25.453,0.0667,0.014,-0.608,3.996,0.233,25.160,0.576,-8.872,-9.696,0.0137,-0.212,-0.231,-0.035,-5.091,6.060,-8.3333E-4,-0.122,0.145,3.997,0.257,25.160,2.234,5.672,-32.725,0.0533,0.135,-0.781,1.902,2.036,-25.453,0.0454,0.049,-0.608,3.996,0.231,25.160,2.374,2.618,-25.453,0.0567,0.063,-0.608,2.705,0.582,-24.241,0.0646,0.014,-0.579,3.996,0.232
25.180,1.379,7.418,-18.181,0.0329,0.177,-0.434,1.466,4.218,-20.605,0.0350,0.101,-0.492,3.996,0.223,25.180,2.932,3.782,-33.937,0.0700,0.090,-0.810,2.810,0.145,-26.665,0.0671,0.003,-0.637,3.996,0.231,25.180,0.384,-9.018,-4.848,0.0092,-0.215,-0.116,-0.140,-4.945,7.272,-0.0033,-0.118,0.174,3.997,0.246,25.180,2.339,4.945,-32.725,0.0558,0.118,-0.781,1.937,1.600,-24.241,0.0462,0.038,-0.579,3.996,0.225,25.180,2.426,2.036,-27.877,0.0579,0.049,-0.666,2.705,0.145,-20.605,0.0646,0.003,-0.492,3.996,0.230
25.200,1.518,7.127,-15.756,0.0362,0.170,-0.376,1.536,3.782,-18.181,0.0367,0.090,-0.434,3.996,0.230,25.200,3.002,3.054,-38.785,0.0717,0.073,-0.926,2.793,-0.436,-26.665,0.0667,-0.010,-0.637,3.996,0.242,25.200,0.209,-9.018,-2.424,0.0050,-0.215,-0.058,-0.227,-4.800,7.272,-0.0054,-0.115,0.174,3.997,0.256,25.200,2.426,4.363,-30.301,0.0579,0.104,-0.723,1.972,1.164,-24.241,0.0471,0.028,-0.579,3.996,0.231,25.200,2.461,1.454,-27.877,0.0587,0.035,-0.666,2.705,-0.145,-20.605,0.0646,-0.003,-0.492,3.996,0.236
25.220,1.658,6.836,-15.756,0.0396,0.163,-0.376,1.623,3.491,-16.968,0.0387,0.083,-0.405,3.996,0.224,25.220,3.054,2.182,-42.421,0.0729,0.052,-1.013,2.793,-1.018,-25.453,0.0667,-0.024,-0.608,3.996,0.229,25.220,0.035,-9.018,-2.424,8.3333E-4,-0.215,-0.058,-0.332,-4.654,8.484,-0.0079,-0.111,0.203,3.996,0.252,25.220,2.513,3.782,-30.301,0.0600,0.090,-0.723,1.990,0.582,-24.241,0.0475,0.014,-0.579,3.996,0.240,25.220,2.478,0.873,-25.453,0.0592,0.021,-0.608,2.705,-0.582,-24.241,0.0646,-0.014,-0.579,3.996,0.241
25.240,1.798,6.545,-19.393,0.0429,0.156,-0.463,1.676,3.200,-18.181,0.0400,0.076,-0.434,3.996,0.233,25.240,3.089,1.309,-42.421,0.0737,0.031,-1.013,2.758,-1.454,-23.029,0.0658,-0.035,-0.550,3.996,0.239,25.240,-0.157,-9.163,-3.331E-12,-0.0037,-0.219,-7.910E-14,-0.419,-4.509,10.908,-0.0100,-0.108,0.260,3.997,0.261,25.240,2.583,3.200,-32.725,0.0617,0.076,-0.781,1.990,0.145,-23.029,0.0475,0.003,-0.550,3.996,0.236,25.240,2.496,0.436,-24.241,0.0596,0.010,-0.579,2.688,-1.164,-27.877,0.0642,-0.028,-0.666,3.996,0.237
25.260,1.920,6.109,-24.241,0.0458,0.146,-0.579,1.745,2.763,-21.817,0.0417,0.066,-0.521,3.996,0.225,25.260,3.107,0.436,-39.997,0.0742,0.010,-0.955,2.723,-1.891,-23.029,0.0650,-0.045,-0.550,3.996,0.247,25.260,-0.332,-9.163,6.060,-0.0079,-0.219,0.145,-0.506,-4.218,13.332,-0.0121,-0.101,0.318,3.997,0.252,25.260,2.635,2.473,-36.361,0.0629,0.059,-0.868,1.990,-0.291,-23.029,0.0475,-0.007,-0.550,3.996,0.231,25.260,2.496,0.000,-25.453,0.0596,0.000,-0.608,2.653,-1.745,-27.877,0.0633,-0.042,-0.666,3.996,0.239
25.280,2.042,5.527,-27.877,0.0487,0.132,-0.666,1.798,2.327,-25.453,0.0429,0.056,-0.608,3.996,0.236,25.280,3.107,-0.291,-37.573,0.0742,-0.007,-0.897,2.688,-2.327,-25.453,0.0642,-0.056,-0.608,3.996,0.245,25.280,-0.524,-8.872,13.332,-0.0125,-0.212,0.318,-0.593,-3.927,14.544,-0.0142,-0.094,0.347,3.997,0.250,25.280,2.688,1.745,-39.997,0.0642,0.042,-0.955,1.990,-0.727,-25.453,0.0475,-0.017,-0.608,3.996,0.234,25.280,2.496,-0.582,-27.877,0.0596,-0.014,-0.666,2.618,-2.327,-25.453,0.0625,-0.056,-0.608,3.996,0.242
25.300,2.147,4.945,-29.089,0.0512,0.118,-0.694,1.833,1.745,-27.877,0.0437,0.042,-0.666,3.996,0.223,25.300,3.089,-1.018,-36.361,0.0737,-0.024,-0.868,2.635,-2.909,-25.453,0.0629,-0.069,-0.608,3.996,0.241,25.300,-0.698,-8.581,16.968,-0.0167,-0.205,0.405,-0.663,-3.636,14.544,-0.0158,-0.087,0.347,3.996,0.249,25.300,2.705,0.873,-41.209,0.0646,0.021,-0.984,1.955,-1.309,-26.665,0.0467,-0.031,-0.637,3.996,0.246,25.300,2.478,-1.164,-29.089,0.0592,-0.028,-0.694,2.566,-2.763,-21.817,0.0612,-0.066,-0.521,3.996,0.246
25.320,2.234,4.363,-29.089,0.0533,0.104,-0.694,1.868,1.164,-27.877,0.0446,0.028,-0.666,3.996,0.236,25.320,3.072,-1.745,-36.361,0.0733,-0.042,-0.868,2.566,-3.491,-20.605,0.0612,-0.083,-0.492,3.996,0.250,25.320,-0.855,-8.145,16.968,-0.0204,-0.194,0.405,-0.733,-3.345,14.544,-0.0175,-0.080,0.347,3.997,0.253,25.320,2.723,0.000,-39.997,0.0650,0.000,-0.955,1.937,-1.891,-25.453,0.0462,-0.045,-0.608,3.996,0.245,25.320,2.443,-1.745,-29.089,0.0583,-0.042,-0.694,2.496,-3.200,-18.181,0.0596,-0.076,-0.434,3.996,0.242
25.340,2.321,3.782,-30.301,0.0554,0.090,-0.723,1.885,0.582,-24.241,0.0450,0.014,-0.579,3.996,0.228,25.340,3.019,-2.473,-35.149,0.0721,-0.059,-0.839,2.496,-3.782,-14.544,0.0596,-0.090,-0.347,3.996,0.255,25.340,-1.030,-7.854,16.968,-0.0246,-0.188,0.405,-0.803,-3.054,14.544,-0.0192,-0.073,0.347,3.997,0.247,25.340,2.705,-0.727,-37.573,0.0646,-0.017,-0.897,1.885,-2.327,-21.817,0.0450,-0.056,-0.521,3.996,0.238,25.340,2.409,-2.327,-27.877,0.0575,-0.056,-0.666,2.443,-3.491,-15.756,0.0583,-0.083,-0.376,3.996,0.245
25.360,2.391,3.200,-32.725,0.0571,0.076,-0.781,1.885,0.145,-20.605,0.0450,0.003,-0.492,3.996,0.233,25.360,2.967,-3.200,-33.937,0.0708,-0.076,-0.810,2.409,-3.927,-12.120,0.0575,-0.094,-0.289,3.996,0.245,25.360,-1.169,-7.563,18.181,-0.0279,-0.181,0.434,-0.855,-2.763,14.544,-0.0204,-0.066,0.347,3.996,0.241,25.360,2.688,-1.454,-36.361,0.0642,-0.035,-0.868,1.833,-2.763,-19.393,0.0437,-0.066,-0.463,3.996,0.247,25.360,2.356,-2.909,-24.241,0.0562,-0.069,-0.579,2.356,-3.782,-14.544,0.0562,-0.090,-0.347,3.996,0.252
25.380,2.443,2.473,-33.937,0.0583,0.059,-0.810,1.885,-0.145,-20.605,0.0450,-0.003,-0.492,3.996,0.234,25.380,2.897,-3.782,-33.937,0.0692,-0.090,-0.810,2.339,-4.218,-13.332,0.0558,-0.101,-0.318,3.996,0.254,25.380,-1.326,-7.127,23.029,-0.0317,-0.170,0.550,-0.908,-2.473,14.544,-0.0217,-0.059,0.347,3.996,0.250,25.380,2.653,-2.182,-35.149,0.0633,-0.052,-0.839,1.780,-3.054,-19.393,0.0425,-0.073,-0.463,3.996,0.244,25.380,2.286,-3.345,-20.605,0.0546,-0.080,-0.492,2.286,-4.072,-14.544,0.0546,-0.097,-0.347,3.996,0.253
25.400,2.496,1.745,-32.725,0.0596,0.042,-0.781,1.885,-0.582,-24.241,0.0450,-0.014,-0.579,3.996,0.243,25.400,2.810,-4.509,-35.149,0.0671,-0.108,-0.839,2.251,-4.509,-13.332,0.0537,-0.108,-0.318,3.996,0.255,25.400,-1.466,-6.690,27.877,-0.0350,-0.160,0.666,-0.960,-2.182,14.544,-0.0229,-0.052,0.347,3.997,0.242,25.400,2.601,-2.909,-32.725,0.0621,-0.069,-0.781,1.710,-3.491,-19.393,0.0408,-0.083,-0.463,3.996,0.252,25.400,2.217,-3.636,-20.605,0.0529,-0.087,-0.492,2.199,-4.363,-13.332,0.0525,-0.104,-0.318,3.996,0.253
25.420,2.513,1.164,-30.301,0.0600,0.028,-0.723,1.868,-1.164,-27.877,0.0446,-0.028,-0.666,3.996,0.236,25.420,2.723,-5.236,-35.149,0.0650,-0.125,-0.839,2.147,-4.800,-10.908,0.0512,-0.115,-0.260,3.997,0.264,25.420,-1.588,-5.963,30.301,-0.0379,-0.142,0.723,-0.995,-1.891,14.544,-0.0237,-0.045,0.347,3.996,0.244,25.420,2.531,-3.491,-31.513,0.0604,-0.083,-0.752,1.641,-3.927,-16.968,0.0392,-0.094,-0.405,3.996,0.243,25.420,2.147,-4.072,-23.029,0.0512,-0.097,-0.550,2.112,-4.654,-10.908,0.0504,-0.111,-0.260,3.996,0.254
25.440,2.531,0.582,-31.513,0.0604,0.014,-0.752,1.833,-1.745,-27.877,0.0437,-0.042,-0.666,3.996,0.241,25.440,2.601,-5.963,-31.513,0.0621,-0.142,-0.752,2.059,-4.945,-9.696,0.0492,-0.118,-0.231,3.996,0.250,25.440,-1.710,-5.381,31.513,-0.0408,-0.128,0.752,-1.030,-1.600,15.756,-0.0246,-0.038,0.376,3.996,0.240,25.440,2.461,-4.072,-32.725,0.0587,-0.097,-0.781,1.553,-4.218,-12.120,0.0371,-0.101,-0.289,3.996,0.254,25.440,2.059,-4.654,-23.029,0.0492,-0.111,-0.550,2.007,-4.800,-8.484,0.0479,-0.115,-0.203,3.996,0.251
25.460,2.548,0.000,-36.361,0.0608,0.000,-0.868,1.798,-2.327,-25.453,0.0429,-0.056,-0.608,3.996,0.246,25.460,2.478,-6.545,-26.665,0.0592,-0.156,-0.637,1.955,-5.091,-9.696,0.0467,-0.122,-0.231,3.997,0.268,25.460,-1.798,-4.800,32.725,-0.0429,-0.115,0.781,-1.065,-1.309,18.181,-0.0254,-0.031,0.434,3.996,0.240,25.460,2.374,-4.800,-33.937,0.0567,-0.115,-0.810,1.466,-4.363,-9.696,0.0350,-0.104,-0.231,3.996,0.258,25.460,1.955,-5.091,-19.393,0.0467,-0.122,-0.463,1.920,-4.945,-7.272,0.0458,-0.118,-0.174,3.996,0.257
25.480,2.531,-0.873,-38.785,0.0604,-0.021,-0.926,1.745,-2.763,-21.817,0.0417,-0.066,-0.521,3.996,0.246,25.480,2.339,-6.981,-23.029,0.0558,-0.167,-0.550,1.850,-5.381,-8.484,0.0442,-0.128,-0.203,3.996,0.256,25.480,-1.902,-4.072,33.937,-0.0454,-0.097,0.810,-1.082,-0.873,19.393,-0.0258,-0.021,0.463,3.997,0.240,25.480,2.269,-5.527,-31.513,0.0542,-0.132,-0.752,1.379,-4.509,-10.908,0.0329,-0.108,-0.260,3.996,0.256,25.480,1.850,-5.381,-15.756,0.0442,-0.128,-0.376,1.815,-5.091,-6.060,0.0433,-0.122,-0.145,3.996,0.259
25.500,2.513,-1.745,-36.361,0.0600,-0.042,-0.868,1.676,-3.200,-18.181,0.0400,-0.076,-0.434,3.996,0.246,25.500,2.199,-7.418,-21.817,0.0525,-0.177,-0.521,1.745,-5.527,-3.636,0.0417,-0.132,-0.087,3.997,0.265,25.500,-1.972,-3.345,31.513,-0.0471,-0.080,0.752,-1.100,-0.436,18.181,-0.0262,-0.010,0.434,3.996,0.238,25.500,2.147,-6.109,-26.665,0.0512,-0.146,-0.637,1.292,-4.800,-12.120,0.0308,-0.115,-0.289,3.996,0.253,25.500,1.745,-5.672,-14.544,0.0417,-0.135,-0.347,1.710,-5.236,-4.848,0.0408,-0.125,-0.116,3.996,0.256
25.520,2.461,-2.327,-31.513,0.0587,-0.056,-0.752,1.623,-3.491,-16.968,0.0387,-0.083,-0.405,3.996,0.239,25.520,2.042,-7.854,-21.817,0.0487,-0.187,-0.521,1.623,-5.527,2.424,0.0387,-0.132,0.058,3.997,0.255,25.520,-2.025,-2.763,27.877,-0.0483,-0.066,0.666,-1.100,-0.145,15.756,-0.0262,-0.003,0.376,3.996,0.237,25.520,2.025,-6.545,-24.241,0.0483,-0.156,-0.579,1.187,-5.091,-9.696,0.0283,-0.122,-0.231,3.996,0.250,25.520,1.623,-5.963,-14.544,0.0387,-0.142,-0.347,1.606,-5.236,-4.848,0.0383,-0.125,-0.116,3.996,0.255
25.540,2.409,-2.909,-29.089,0.0575,-0.069,-0.694,1.536,-3.782,-16.968,0.0367,-0.090,-0.405,3.996,0.262,25.540,1.885,-8.290,-21.817,0.0450,-0.198,-0.521,1.518,-5.381,3.636,0.0362,-0.128,0.087,3.997,0.261,25.540,-2.077,-2.327,27.877,-0.0496,-0.056,0.666,-1.100,0.145,14.544,-0.0262,0.003,0.347,3.996,0.240,25.540,1.885,-6.981,-25.453,0.0450,-0.167,-0.608,1.082,-5.236,-4.848,0.0258,-0.125,-0.116,3.996,0.260,25.540,1.501,-6.254,-15.756,0.0358,-0.149,-0.376,1.501,-5.381,-4.848,0.0358,-0.128,-0.116,3.996,0.254
25.560,2.356,-3.491,-29.089,0.0562,-0.083,-0.694,1.466,-4.218,-16.968,0.0350,-0.101,-0.405,3.996,0.244,25.560,1.710,-8.727,-20.605,0.0408,-0.208,-0.492,1.414,-5.236,1.212,0.0337,-0.125,0.029,3.997,0.259,25.560,-2.129,-1.745,31.513,-0.0508,-0.042,0.752,-1.100,0.436,14.544,-0.0262,0.010,0.347,3.996,0.235,25.560,1.745,-7.563,-26.665,0.0417,-0.181,-0.637,0.977,-5.236,-2.424,0.0233,-0.125,-0.058,3.996,0.256,25.560,1.379,-6.545,-16.968,0.0329,-0.156,-0.405,1.396,-5.527,-1.212,0.0333,-0.132,-0.029,3.996,0.256
25.580,2.269,-4.072,-27.877,0.0542,-0.097,-0.666,1.379,-4.509,-14.544,0.0329,-0.108,-0.347,3.996,0.258,25.580,1.536,-9.163,-18.181,0.0367,-0.219,-0.434,1.309,-5.381,-3.775E-12,0.0312,-0.128,-9.437E-14,3.997,0.259,25.580,-2.147,-1.018,35.149,-0.0512,-0.024,0.839,-1.082,0.727,14.544,-0.0258,0.017,0.347,3.996,0.231,25.580,1.588,-8.145,-23.029,0.0379,-0.194,-0.550,0.873,-5.236,-3.636,0.0208,-0.125,-0.087,3.996,0.259,25.580,1.239,-6.981,-15.756,0.0296,-0.167,-0.376,1.274,-5.527,6.060,0.0304,-0.132,0.145,3.996,0.264
25.600,2.182,-4.654,-26.665,0.0521,-0.111,-0.637,1.274,-4.800,-10.908,0.0304,-0.115,-0.260,3.996,0.245,25.600,1.344,-9.454,-14.544,0.0321,-0.226,-0.347,1.204,-5.381,2.424,0.0287,-0.128,0.058,3.996,0.254,25.600,-2.164,-0.291,36.361,-0.0517,-0.007,0.868,-1.065,1.018,15.756,-0.0254,0.024,0.376,3.996,0.233,25.600,1.414,-8.581,-15.756,0.0337,-0.205,-0.376,0.768,-5.381,-4.848,0.0183,-0.128,-0.116,3.996,0.252,25.600,1.100,-7.272,-12.120,0.0262,-0.174,-0.289,1.169,-5.236,9.696,0.0279,-0.125,0.231,3.996,0.256
25.620,2.094,-5.091,-26.665,0.0500,-0.122,-0.637,1.187,-4.945,-8.484,0.0283,-0.118,-0.203,3.997,0.271,25.620,1.152,-9.745,-10.908,0.0275,-0.233,-0.260,1.082,-5.236,6.060,0.0258,-0.125,0.145,3.997,0.254,25.620,-2.164,0.436,35.149,-0.0517,0.010,0.839,-1.047,1.309,18.181,-0.0250,0.031,0.434,3.996,0.238,25.620,1.239,-8.727,-10.908,0.0296,-0.208,-0.260,0.663,-5.527,-1.212,0.0158,-0.132,-0.029,3.996,0.261,25.620,0.942,-7.418,-8.484,0.0225,-0.177,-0.203,1.065,-4.945,7.272,0.0254,-0.118,0.174,3.996,0.254
